driver,team,compound,stint_length,tyre_age,track_temp,air_temp,lap_time,track_name,degradation_rate,remaining_grip
NOR,McLaren,HARD,76,11,47.9,22.2,80.87,Monaco,-0.06749260423786745,100.0
NOR,McLaren,HARD,76,12,47.2,22.1,79.933,Monaco,-0.06749260423786745,100.0
NOR,McLaren,HARD,76,13,47.1,22.0,79.82,Monaco,-0.06749260423786745,100.0
NOR,McLaren,HARD,76,14,47.1,22.0,79.385,Monaco,-0.06749260423786745,100.0
NOR,McLaren,HARD,76,15,46.0,22.0,79.775,Monaco,-0.06749260423786745,100.0
NOR,McLaren,HARD,76,16,46.1,21.8,79.637,Monaco,-0.06749260423786745,100.0
NOR,McLaren,HARD,76,17,46.7,21.6,80.337,Monaco,-0.06749260423786745,100.0
NOR,McLaren,HARD,76,18,46.7,21.8,79.398,Monaco,-0.06749260423786745,100.0
NOR,McLaren,HARD,76,19,46.6,21.9,79.28,Monaco,-0.06749260423786745,100.0
NOR,McLaren,HARD,76,20,45.8,21.9,79.043,Monaco,-0.06749260423786745,100.0
NOR,McLaren,HARD,76,21,45.9,21.8,78.983,Monaco,-0.06749260423786745,100.0
NOR,McLaren,HARD,76,22,45.9,21.8,78.981,Monaco,-0.06749260423786745,100.0
NOR,McLaren,HARD,76,23,46.1,21.7,79.194,Monaco,-0.06749260423786745,100.0
NOR,McLaren,HARD,76,24,45.7,21.7,78.699,Monaco,-0.06749260423786745,100.0
NOR,McLaren,HARD,76,25,45.7,21.7,78.64,Monaco,-0.06749260423786745,100.0
NOR,McLaren,HARD,76,26,46.0,21.8,78.396,Monaco,-0.06749260423786745,100.0
NOR,McLaren,HARD,76,27,46.0,21.9,78.72,Monaco,-0.06749260423786745,95.92010689365078
NOR,McLaren,HARD,76,28,45.6,22.0,79.238,Monaco,-0.06749260423786745,84.70710149948044
NOR,McLaren,HARD,76,29,45.9,22.0,78.766,Monaco,-0.06749260423786745,91.86644232196758
NOR,McLaren,HARD,76,30,46.4,22.0,78.403,Monaco,-0.06749260423786745,97.00296926807536
NOR,McLaren,HARD,76,31,45.5,22.0,78.78,Monaco,-0.06749260423786745,88.40663136536847
NOR,McLaren,HARD,76,32,45.6,21.9,79.538,Monaco,-0.06749260423786745,72.59361544172228
NOR,McLaren,HARD,76,33,45.9,21.9,79.233,Monaco,-0.06749260423786745,76.6543429844096
NOR,McLaren,HARD,76,34,45.1,22.0,79.243,Monaco,-0.06749260423786745,74.86874536005936
NOR,McLaren,HARD,76,35,44.5,21.9,78.714,Monaco,-0.06749260423786745,83.08685968819589
NOR,McLaren,HARD,76,36,44.4,21.8,78.582,Monaco,-0.06749260423786745,83.93674832962138
NOR,McLaren,HARD,76,37,44.5,21.8,77.958,Monaco,-0.06749260423786745,86.30542930706383
NOR,McLaren,HARD,76,38,44.8,21.8,77.994,Monaco,-0.06749260423786745,84.03376245382302
NOR,McLaren,HARD,76,39,44.7,21.8,78.303,Monaco,-0.06749260423786745,76.66862196350627
NOR,McLaren,HARD,76,40,44.4,22.0,78.824,Monaco,-0.06749260423786745,65.34811000410477
NOR,McLaren,HARD,76,41,44.4,22.0,78.519,Monaco,-0.06749260423786745,69.43862084406135
NOR,McLaren,HARD,76,42,44.7,21.9,79.436,Monaco,-0.06749260423786745,50.72977349901113
NOR,McLaren,HARD,76,43,44.8,21.9,79.796,Monaco,-0.06749260423786745,42.413104966603214
NOR,McLaren,HARD,76,44,44.5,22.0,78.906,Monaco,-0.06749260423786745,57.41820217172282
NOR,McLaren,HARD,76,45,44.2,22.0,77.897,Monaco,-0.06749260423786745,74.64353147505503
NOR,McLaren,HARD,76,46,44.5,21.9,78.215,Monaco,-0.06749260423786745,67.11047427142807
NOR,McLaren,HARD,76,47,43.8,22.0,78.141,Monaco,-0.06749260423786745,66.89112280308966
NOR,McLaren,HARD,76,48,43.8,22.0,77.975,Monaco,-0.06749260423786745,68.38825329303353
NOR,McLaren,HARD,76,49,43.7,22.0,78.177,Monaco,-0.06749260423786745,63.019455949848854
NOR,McLaren,HARD,76,50,43.7,21.9,78.218,Monaco,-0.06749260423786745,60.654502033658005
NOR,McLaren,HARD,76,51,43.0,21.8,77.772,Monaco,-0.06749260423786745,67.3757080488078
NOR,McLaren,HARD,76,52,43.2,21.8,78.223,Monaco,-0.06749260423786745,48.88937485143822
NOR,McLaren,HARD,76,53,43.0,21.9,77.57,Monaco,-0.06749260423786745,59.54338758710446
NOR,McLaren,HARD,76,54,42.8,21.9,77.838,Monaco,-0.06749260423786745,52.91417562208374
NOR,McLaren,HARD,76,55,42.5,21.7,78.382,Monaco,-0.06749260423786745,41.105625961742994
NOR,McLaren,HARD,76,56,42.4,21.7,78.155,Monaco,-0.06749260423786745,43.765443558980756
NOR,McLaren,HARD,76,57,42.4,21.7,77.815,Monaco,-0.06749260423786745,46.47852668504127
NOR,McLaren,HARD,76,58,42.2,21.8,77.395,Monaco,-0.06749260423786745,52.771285392132256
NOR,McLaren,HARD,76,59,41.9,21.6,77.122,Monaco,-0.06749260423786745,56.301578551741294
NOR,McLaren,HARD,76,60,42.3,21.6,76.695,Monaco,-0.06749260423786745,62.72588323728389
NOR,McLaren,HARD,76,61,42.0,21.6,77.614,Monaco,-0.06749260423786745,43.85577549486324
NOR,McLaren,HARD,76,62,42.0,21.8,76.026,Monaco,-0.06749260423786745,64.2691692385213
NOR,McLaren,HARD,76,63,42.0,22.0,76.876,Monaco,-0.06749260423786745,46.60820054166405
NOR,McLaren,HARD,76,64,42.0,21.9,75.742,Monaco,-0.06749260423786745,66.43542230900044
NOR,McLaren,HARD,76,65,41.7,21.9,77.143,Monaco,-0.06749260423786745,38.36316684512195
NOR,McLaren,HARD,76,66,41.7,22.0,76.214,Monaco,-0.06749260423786745,54.316860867922266
NOR,McLaren,HARD,76,67,40.9,21.8,76.115,Monaco,-0.06749260423786745,54.58749133967393
NOR,McLaren,HARD,76,68,41.1,21.7,76.172,Monaco,-0.06749260423786745,51.91046167411995
NOR,McLaren,HARD,76,69,41.6,21.8,76.314,Monaco,-0.06749260423786745,47.62733513888037
NOR,McLaren,HARD,76,70,41.6,21.8,77.213,Monaco,-0.06749260423786745,35.0
NOR,McLaren,HARD,76,71,41.0,21.6,76.609,Monaco,-0.06749260423786745,38.85323423820641
NOR,McLaren,HARD,76,72,40.5,21.6,76.801,Monaco,-0.06749260423786745,35.0
NOR,McLaren,HARD,76,73,40.5,21.6,76.285,Monaco,-0.06749260423786745,41.77529760030248
NOR,McLaren,HARD,76,74,40.8,21.7,76.429,Monaco,-0.06749260423786745,37.454380550481886
NOR,McLaren,HARD,76,75,40.6,21.7,76.517,Monaco,-0.06749260423786745,35.0
NOR,McLaren,HARD,76,76,40.6,21.7,76.671,Monaco,-0.06749260423786745,35.0
NOR,McLaren,HARD,76,77,40.9,21.8,76.512,Monaco,-0.06749260423786745,35.0
NOR,McLaren,HARD,76,78,40.2,21.8,77.296,Monaco,-0.06749260423786745,35.0
RUS,Mercedes,MEDIUM,76,2,49.2,21.7,85.319,Monaco,-0.08788493506493507,95.0
RUS,Mercedes,MEDIUM,76,3,48.8,21.7,82.868,Monaco,-0.08788493506493507,94.0
RUS,Mercedes,MEDIUM,76,4,48.2,21.6,83.045,Monaco,-0.08788493506493507,88.79610947531
RUS,Mercedes,MEDIUM,76,5,48.7,21.8,83.012,Monaco,-0.08788493506493507,87.39344499686239
RUS,Mercedes,MEDIUM,76,6,48.0,21.8,81.415,Monaco,-0.08788493506493507,100.0
RUS,Mercedes,MEDIUM,76,7,47.9,21.9,81.612,Monaco,-0.08788493506493507,100.0
RUS,Mercedes,MEDIUM,76,8,47.4,22.1,81.433,Monaco,-0.08788493506493507,100.0
RUS,Mercedes,MEDIUM,76,9,47.9,22.1,81.531,Monaco,-0.08788493506493507,100.0
RUS,Mercedes,MEDIUM,76,10,47.9,22.2,81.452,Monaco,-0.08788493506493507,100.0
RUS,Mercedes,MEDIUM,76,11,47.2,22.1,80.316,Monaco,-0.08788493506493507,100.0
RUS,Mercedes,MEDIUM,76,12,47.1,22.0,80.525,Monaco,-0.08788493506493507,100.0
RUS,Mercedes,MEDIUM,76,13,47.1,22.0,80.272,Monaco,-0.08788493506493507,100.0
RUS,Mercedes,MEDIUM,76,14,46.0,22.0,80.202,Monaco,-0.08788493506493507,100.0
RUS,Mercedes,MEDIUM,76,15,46.1,21.8,79.913,Monaco,-0.08788493506493507,100.0
RUS,Mercedes,MEDIUM,76,16,47.2,21.7,80.15,Monaco,-0.08788493506493507,100.0
RUS,Mercedes,MEDIUM,76,17,46.7,21.8,79.438,Monaco,-0.08788493506493507,100.0
RUS,Mercedes,MEDIUM,76,18,46.6,21.9,80.157,Monaco,-0.08788493506493507,100.0
RUS,Mercedes,MEDIUM,76,19,45.8,21.9,80.053,Monaco,-0.08788493506493507,100.0
RUS,Mercedes,MEDIUM,76,20,45.9,21.8,79.788,Monaco,-0.08788493506493507,100.0
RUS,Mercedes,MEDIUM,76,21,45.9,21.8,79.691,Monaco,-0.08788493506493507,100.0
RUS,Mercedes,MEDIUM,76,22,46.1,21.7,79.397,Monaco,-0.08788493506493507,100.0
RUS,Mercedes,MEDIUM,76,23,45.7,21.7,79.484,Monaco,-0.08788493506493507,100.0
RUS,Mercedes,MEDIUM,76,24,45.7,21.7,78.651,Monaco,-0.08788493506493507,100.0
RUS,Mercedes,MEDIUM,76,25,46.0,21.8,79.006,Monaco,-0.08788493506493507,100.0
RUS,Mercedes,MEDIUM,76,26,46.0,21.9,78.927,Monaco,-0.08788493506493507,93.83921881717127
RUS,Mercedes,MEDIUM,76,27,45.6,22.0,78.679,Monaco,-0.08788493506493507,96.40840140023344
RUS,Mercedes,MEDIUM,76,28,45.9,22.0,78.624,Monaco,-0.08788493506493507,95.4217281827675
RUS,Mercedes,MEDIUM,76,29,45.5,22.1,78.811,Monaco,-0.08788493506493507,89.97641712215191
RUS,Mercedes,MEDIUM,76,30,45.5,22.0,79.101,Monaco,-0.08788493506493507,82.63342135970044
RUS,Mercedes,MEDIUM,76,31,45.6,21.9,79.122,Monaco,-0.08788493506493507,80.24651477000563
RUS,Mercedes,MEDIUM,76,32,45.9,22.0,78.91,Monaco,-0.08788493506493507,82.15242891359104
RUS,Mercedes,MEDIUM,76,33,45.1,22.0,79.379,Monaco,-0.08788493506493507,71.51151507707426
RUS,Mercedes,MEDIUM,76,34,44.5,21.9,80.448,Monaco,-0.08788493506493507,49.816127249278615
RUS,Mercedes,MEDIUM,76,35,44.4,21.7,79.728,Monaco,-0.08788493506493507,61.081496038813704
RUS,Mercedes,MEDIUM,76,36,44.5,21.8,78.757,Monaco,-0.08788493506493507,76.97131978136707
RUS,Mercedes,MEDIUM,76,37,44.8,21.8,78.446,Monaco,-0.08788493506493507,80.70122213351362
RUS,Mercedes,MEDIUM,76,38,44.4,21.9,78.45,Monaco,-0.08788493506493507,78.62752564023833
RUS,Mercedes,MEDIUM,76,39,44.4,22.0,78.139,Monaco,-0.08788493506493507,82.35742799238488
RUS,Mercedes,MEDIUM,76,40,44.4,22.0,78.308,Monaco,-0.08788493506493507,77.2437511515077
RUS,Mercedes,MEDIUM,76,41,44.7,21.9,78.204,Monaco,-0.08788493506493507,77.159859976663
RUS,Mercedes,MEDIUM,76,42,44.8,21.9,78.684,Monaco,-0.08788493506493507,66.31628078363953
RUS,Mercedes,MEDIUM,76,43,44.5,22.0,78.177,Monaco,-0.08788493506493507,73.65731130627032
RUS,Mercedes,MEDIUM,76,44,44.2,22.0,78.449,Monaco,-0.08788493506493507,66.64594976355723
RUS,Mercedes,MEDIUM,76,45,44.5,22.0,78.387,Monaco,-0.08788493506493507,65.78824540932271
RUS,Mercedes,MEDIUM,76,46,43.8,22.0,78.314,Monaco,-0.08788493506493507,65.13320641159515
RUS,Mercedes,MEDIUM,76,47,43.8,22.0,78.702,Monaco,-0.08788493506493507,55.984646563901144
RUS,Mercedes,MEDIUM,76,48,43.7,21.9,78.985,Monaco,-0.08788493506493507,48.77061966468107
RUS,Mercedes,MEDIUM,76,49,43.7,21.9,78.447,Monaco,-0.08788493506493507,56.68279801019474
RUS,Mercedes,MEDIUM,76,50,43.0,21.8,78.049,Monaco,-0.08788493506493507,62.01559909107657
RUS,Mercedes,MEDIUM,76,51,43.2,21.9,78.602,Monaco,-0.08788493506493507,30.011056327506324
RUS,Mercedes,MEDIUM,76,52,43.0,21.9,80.891,Monaco,-0.08788493506493507,25.0
RUS,Mercedes,MEDIUM,76,53,42.8,21.9,78.201,Monaco,-0.08788493506493507,33.50022411474691
RUS,Mercedes,MEDIUM,76,54,42.5,21.7,77.305,Monaco,-0.08788493506493507,48.234125205438424
RUS,Mercedes,MEDIUM,76,55,42.2,21.6,77.071,Monaco,-0.08788493506493507,50.60436276707015
RUS,Mercedes,MEDIUM,76,56,42.4,21.7,76.91,Monaco,-0.08788493506493507,51.611235619303855
RUS,Mercedes,MEDIUM,76,57,42.2,21.8,77.142,Monaco,-0.08788493506493507,45.278350515464034
RUS,Mercedes,MEDIUM,76,58,42.3,21.5,76.842,Monaco,-0.08788493506493507,48.88121918422238
RUS,Mercedes,MEDIUM,76,59,42.3,21.6,76.604,Monaco,-0.08788493506493507,51.326161661437375
RUS,Mercedes,MEDIUM,76,60,42.0,21.6,76.697,Monaco,-0.08788493506493507,47.58927237412222
RUS,Mercedes,MEDIUM,76,61,42.0,21.8,76.787,Monaco,-0.08788493506493507,43.122334064181764
RUS,Mercedes,MEDIUM,76,62,41.2,21.9,76.581,Monaco,-0.08788493506493507,44.97174606338452
RUS,Mercedes,MEDIUM,76,63,42.0,21.9,76.133,Monaco,-0.08788493506493507,51.343282838349765
RUS,Mercedes,MEDIUM,76,64,41.7,21.9,75.651,Monaco,-0.08788493506493507,58.350159457843496
RUS,Mercedes,MEDIUM,76,65,41.6,22.0,75.848,Monaco,-0.08788493506493507,52.66892565278067
RUS,Mercedes,MEDIUM,76,66,40.9,21.8,76.157,Monaco,-0.08788493506493507,43.652726864666754
RUS,Mercedes,MEDIUM,76,67,41.1,21.7,75.931,Monaco,-0.08788493506493507,45.87955412583228
RUS,Mercedes,MEDIUM,76,68,41.6,21.8,75.869,Monaco,-0.08788493506493507,45.03912620632897
RUS,Mercedes,MEDIUM,76,69,41.1,21.7,75.251,Monaco,-0.08788493506493507,54.597441460312574
RUS,Mercedes,MEDIUM,76,70,41.0,21.6,75.827,Monaco,-0.08788493506493507,41.8246427769881
RUS,Mercedes,MEDIUM,76,71,40.5,21.6,75.839,Monaco,-0.08788493506493507,34.47066184475614
RUS,Mercedes,MEDIUM,76,72,40.5,21.6,75.228,Monaco,-0.08788493506493507,43.93938408018727
RUS,Mercedes,MEDIUM,76,73,40.8,21.7,75.376,Monaco,-0.08788493506493507,39.161362982243034
RUS,Mercedes,MEDIUM,76,74,40.6,21.7,75.525,Monaco,-0.08788493506493507,34.364571471475045
RUS,Mercedes,MEDIUM,76,75,40.6,21.7,75.753,Monaco,-0.08788493506493507,28.084917347615473
RUS,Mercedes,MEDIUM,76,76,40.9,21.8,75.532,Monaco,-0.08788493506493507,30.233178581707605
RUS,Mercedes,MEDIUM,76,77,40.2,21.8,76.303,Monaco,-0.08788493506493507,25.0
VER,Red Bull Racing,MEDIUM,49,2,49.2,21.7,85.744,Monaco,-0.0950638775510205,95.0
VER,Red Bull Racing,MEDIUM,49,3,48.8,21.7,83.275,Monaco,-0.0950638775510205,94.0
VER,Red Bull Racing,MEDIUM,49,4,48.2,21.6,83.4,Monaco,-0.0950638775510205,89.74842389672772
VER,Red Bull Racing,MEDIUM,49,5,48.7,21.8,83.787,Monaco,-0.0950638775510205,80.7775442809967
VER,Red Bull Racing,MEDIUM,49,6,48.0,21.8,81.283,Monaco,-0.0950638775510205,100.0
VER,Red Bull Racing,MEDIUM,49,7,47.9,21.9,81.657,Monaco,-0.0950638775510205,100.0
VER,Red Bull Racing,MEDIUM,49,8,47.4,22.1,81.74,Monaco,-0.0950638775510205,100.0
VER,Red Bull Racing,MEDIUM,49,9,47.9,22.1,81.244,Monaco,-0.0950638775510205,100.0
VER,Red Bull Racing,MEDIUM,49,10,47.3,22.3,81.492,Monaco,-0.0950638775510205,100.0
VER,Red Bull Racing,MEDIUM,49,11,47.2,22.1,80.659,Monaco,-0.0950638775510205,100.0
VER,Red Bull Racing,MEDIUM,49,12,47.1,22.0,79.904,Monaco,-0.0950638775510205,100.0
VER,Red Bull Racing,MEDIUM,49,13,47.1,22.0,79.723,Monaco,-0.0950638775510205,100.0
VER,Red Bull Racing,MEDIUM,49,14,46.0,22.0,80.37,Monaco,-0.0950638775510205,100.0
VER,Red Bull Racing,MEDIUM,49,15,46.1,21.8,80.287,Monaco,-0.0950638775510205,100.0
VER,Red Bull Racing,MEDIUM,49,16,47.2,21.7,79.898,Monaco,-0.0950638775510205,100.0
VER,Red Bull Racing,MEDIUM,49,17,46.7,21.8,79.58,Monaco,-0.0950638775510205,100.0
VER,Red Bull Racing,MEDIUM,49,18,46.6,21.9,80.171,Monaco,-0.0950638775510205,100.0
VER,Red Bull Racing,MEDIUM,49,19,45.8,21.9,79.886,Monaco,-0.0950638775510205,100.0
VER,Red Bull Racing,MEDIUM,49,20,45.9,21.8,80.255,Monaco,-0.0950638775510205,100.0
VER,Red Bull Racing,MEDIUM,49,21,45.9,21.8,79.813,Monaco,-0.0950638775510205,100.0
VER,Red Bull Racing,MEDIUM,49,22,46.3,21.8,78.979,Monaco,-0.0950638775510205,100.0
VER,Red Bull Racing,MEDIUM,49,23,45.7,21.7,79.364,Monaco,-0.0950638775510205,100.0
VER,Red Bull Racing,MEDIUM,49,24,45.7,21.7,79.38,Monaco,-0.0950638775510205,100.0
VER,Red Bull Racing,MEDIUM,49,25,46.0,21.8,78.818,Monaco,-0.0950638775510205,100.0
VER,Red Bull Racing,MEDIUM,49,26,46.0,21.9,78.797,Monaco,-0.0950638775510205,93.87675159627481
VER,Red Bull Racing,MEDIUM,49,27,45.6,22.0,78.682,Monaco,-0.0950638775510205,93.99896657357625
VER,Red Bull Racing,MEDIUM,49,28,45.9,22.0,78.795,Monaco,-0.0950638775510205,89.9136596828365
VER,Red Bull Racing,MEDIUM,49,29,45.5,22.1,78.574,Monaco,-0.0950638775510205,91.99200324791167
VER,Red Bull Racing,MEDIUM,49,30,45.5,22.0,78.564,Monaco,-0.0950638775510205,90.17654368072058
VER,Red Bull Racing,MEDIUM,49,31,45.6,21.9,78.983,Monaco,-0.0950638775510205,80.44429954603048
VER,Red Bull Racing,MEDIUM,49,32,45.9,22.0,79.005,Monaco,-0.0950638775510205,78.03831059385122
VER,Red Bull Racing,MEDIUM,49,33,45.1,22.0,79.594,Monaco,-0.0950638775510205,65.16887910141125
VER,Red Bull Racing,MEDIUM,49,34,44.5,21.9,80.207,Monaco,-0.0950638775510205,51.85655057023007
VER,Red Bull Racing,MEDIUM,49,35,44.4,21.7,79.634,Monaco,-0.0950638775510205,60.43071737017582
VER,Red Bull Racing,MEDIUM,49,36,44.5,21.8,79.429,Monaco,-0.0950638775510205,62.21379624275677
VER,Red Bull Racing,MEDIUM,49,37,44.8,21.8,78.844,Monaco,-0.0950638775510205,71.00941156207338
VER,Red Bull Racing,MEDIUM,49,38,44.4,21.9,78.326,Monaco,-0.0950638775510205,78.5686059815707
VER,Red Bull Racing,MEDIUM,49,39,44.4,22.0,78.409,Monaco,-0.0950638775510205,75.0369203892572
VER,Red Bull Racing,MEDIUM,49,40,44.4,22.0,78.083,Monaco,-0.0950638775510205,79.05293849882514
VER,Red Bull Racing,MEDIUM,49,41,44.8,21.9,78.074,Monaco,-0.0950638775510205,76.52739894638377
VER,Red Bull Racing,MEDIUM,49,42,44.8,21.9,78.358,Monaco,-0.0950638775510205,69.28393481364769
VER,Red Bull Racing,MEDIUM,49,43,44.5,22.0,78.405,Monaco,-0.0950638775510205,66.41617842548371
VER,Red Bull Racing,MEDIUM,49,44,44.2,22.0,78.313,Monaco,-0.0950638775510205,66.11476539806011
VER,Red Bull Racing,MEDIUM,49,45,44.5,22.0,78.203,Monaco,-0.0950638775510205,66.1456846044015
VER,Red Bull Racing,MEDIUM,49,46,43.8,22.0,78.537,Monaco,-0.0950638775510205,57.97907537787394
VER,Red Bull Racing,MEDIUM,49,47,43.8,22.0,78.337,Monaco,-0.0950638775510205,59.671655753040156
VER,Red Bull Racing,MEDIUM,49,48,43.7,21.9,78.477,Monaco,-0.0950638775510205,55.08684949042382
VER,Red Bull Racing,MEDIUM,49,49,43.7,21.9,78.88,Monaco,-0.0950638775510205,45.646300034464154
VER,Red Bull Racing,MEDIUM,49,50,43.0,21.8,78.142,Monaco,-0.0950638775510205,57.2719216188273
VER,Red Bull Racing,HARD,25,3,42.8,21.9,75.815,Monaco,0.0,95.0
VER,Red Bull Racing,HARD,25,4,42.4,21.7,75.398,Monaco,0.0,93.6
VER,Red Bull Racing,HARD,25,5,42.2,21.6,75.466,Monaco,0.0,90.6471789702645
VER,Red Bull Racing,HARD,25,6,42.4,21.7,76.181,Monaco,0.0,74.82266373113342
VER,Red Bull Racing,HARD,25,7,42.2,21.8,74.569,Monaco,0.0,100.0
VER,Red Bull Racing,HARD,25,8,42.3,21.5,74.748,Monaco,0.0,100.0
VER,Red Bull Racing,HARD,25,9,42.3,21.6,75.238,Monaco,0.0,88.78310830526001
VER,Red Bull Racing,HARD,25,10,42.0,21.6,75.121,Monaco,0.0,89.51075625348155
VER,Red Bull Racing,HARD,25,11,42.0,21.8,76.561,Monaco,0.0,59.26278150614053
VER,Red Bull Racing,HARD,25,12,41.2,21.9,76.547,Monaco,0.0,57.941303482850984
VER,Red Bull Racing,HARD,25,13,42.0,21.9,76.619,Monaco,0.0,54.908904745483895
VER,Red Bull Racing,HARD,25,14,41.7,21.9,75.468,Monaco,0.0,76.20739011644856
VER,Red Bull Racing,HARD,25,15,41.6,22.0,76.121,Monaco,0.0,61.616329345606005
VER,Red Bull Racing,HARD,25,16,40.9,21.8,76.276,Monaco,0.0,56.932693174885266
VER,Red Bull Racing,HARD,25,17,41.1,21.7,75.954,Monaco,0.0,61.738698639221255
VER,Red Bull Racing,HARD,25,18,41.6,21.8,75.463,Monaco,0.0,69.90686225098813
VER,Red Bull Racing,HARD,25,19,41.1,21.7,75.449,Monaco,0.0,68.58538422769831
VER,Red Bull Racing,HARD,25,20,41.0,21.6,75.659,Monaco,0.0,62.807554577044286
VER,Red Bull Racing,HARD,25,21,40.5,21.6,75.733,Monaco,0.0,59.73536698586153
VER,Red Bull Racing,HARD,25,22,40.5,21.6,75.436,Monaco,0.0,64.04401177750051
VER,Red Bull Racing,HARD,25,23,40.8,21.7,75.38,Monaco,0.0,63.55809968434178
VER,Red Bull Racing,HARD,25,24,40.6,21.7,75.396,Monaco,0.0,61.63978885381566
VER,Red Bull Racing,HARD,25,25,40.6,21.7,75.641,Monaco,0.0,55.16565426138606
VER,Red Bull Racing,HARD,25,26,40.9,21.8,75.543,Monaco,0.0,55.51530809835784
VER,Red Bull Racing,HARD,25,27,40.2,21.8,76.248,Monaco,0.0,35.0
HAM,Mercedes,MEDIUM,48,2,49.2,21.7,87.058,Monaco,-0.10738992618323931,95.0
HAM,Mercedes,MEDIUM,48,3,48.8,21.7,83.376,Monaco,-0.10738992618323931,94.0
HAM,Mercedes,MEDIUM,48,4,48.2,21.6,83.64,Monaco,-0.10738992618323931,87.25043177892927
HAM,Mercedes,MEDIUM,48,5,48.7,21.8,83.369,Monaco,-0.10738992618323931,90.12593552101333
HAM,Mercedes,MEDIUM,48,6,48.0,21.8,81.463,Monaco,-0.10738992618323931,100.0
HAM,Mercedes,MEDIUM,48,7,47.9,21.9,81.612,Monaco,-0.10738992618323931,100.0
HAM,Mercedes,MEDIUM,48,8,47.4,22.1,81.851,Monaco,-0.10738992618323931,100.0
HAM,Mercedes,MEDIUM,48,9,47.9,22.1,81.437,Monaco,-0.10738992618323931,100.0
HAM,Mercedes,MEDIUM,48,10,47.3,22.3,81.325,Monaco,-0.10738992618323931,100.0
HAM,Mercedes,MEDIUM,48,11,47.2,22.1,81.164,Monaco,-0.10738992618323931,100.0
